,time,O1,O2,Fp2,Fp1,contact_O1,contact_O2,contact_Fp2,contact_Fp1,Sample,Streaming,Battery
2142,8.568,0.137870390625,0.137824859375,0.137375515625,0.137593375,0.0,0.0,0.0,0.0,34218.0,1.0,88.0
2143,8.572,0.137930734375,0.137885203125,0.13743587499999999,0.13765346875,0.0,0.0,0.0,0.0,34219.0,1.0,88.0
2144,8.576,0.137755125,0.137709328125,0.137259984375,0.137478109375,0.0,0.0,0.0,0.0,34220.0,1.0,88.0
2145,8.58,0.137736140625,0.13769034375,0.137241,0.13745887499999998,0.0,0.0,0.0,0.0,34221.0,1.0,88.0
2146,8.584,0.13775437499999998,0.13770857812499998,0.13725925,0.137477109375,0.0,0.0,0.0,0.0,34222.0,1.0,88.0
2147,8.588,0.137792734375,0.1377469375,0.137297609375,0.137515734375,0.0,0.0,0.0,0.0,34223.0,1.0,88.0
2148,8.592,0.137826,0.137780203125,0.137330859375,0.137548984375,0.0,0.0,0.0,0.0,34224.0,1.0,88.0
2149,8.596,0.137823375,0.137777578125,0.137327984375,0.137546109375,0.0,0.0,0.0,0.0,34225.0,1.0,88.0
2150,8.6,0.13780528125,0.137758875,0.137309203125,0.13752753125,0.0,0.0,0.0,0.0,34226.0,1.0,88.0
2151,8.604,0.137840140625,0.13779346874999998,0.137344078125,0.13756240625,0.0,0.0,0.0,0.0,34227.0,1.0,88.0
2152,8.608,0.13784174999999999,0.13779535937499998,0.137345953125,0.13756401562499998,0.0,0.0,0.0,0.0,34228.0,1.0,88.0
2153,8.612,0.13781742187499998,0.137771015625,0.137321609375,0.13753940625,0.0,0.0,0.0,0.0,34229.0,1.0,88.0
2154,8.616,0.137822515625,0.13777584375,0.137326703125,0.13754476562499998,0.0,0.0,0.0,0.0,34230.0,1.0,88.0
2155,8.62,0.13780540624999998,0.137758734375,0.137309609375,0.13752740624999998,0.0,0.0,0.0,0.0,34231.0,1.0,88.0
2156,8.624,0.137802796875,0.13775585937499998,0.137306984375,0.13752478125,0.0,0.0,0.0,0.0,34232.0,1.0,88.0
2157,8.628,0.137906859375,0.13785992187499999,0.137410796875,0.13762859375,0.0,0.0,0.0,0.0,34233.0,1.0,88.0
2158,8.632,0.13810884375,0.138061890625,0.13761303125,0.13783028125,0.0,0.0,0.0,0.0,34234.0,1.0,88.0
2159,8.636,0.13793134375,0.13788440624999998,0.13743553125,0.13765279687499998,0.0,0.0,0.0,0.0,34235.0,1.0,88.0
2160,8.64,0.13767096874999998,0.137624296875,0.13717542187499998,0.13739321875,0.0,0.0,0.0,0.0,34236.0,1.0,88.0
2161,8.644,0.137731859375,0.13768490625,0.13723578125,0.13745384375,0.0,0.0,0.0,0.0,34237.0,1.0,88.0
2162,8.648,0.13780132812499998,0.13775437499999998,0.13730525,0.137523046875,0.0,0.0,0.0,0.0,34238.0,1.0,88.0
2163,8.652,0.13784987499999998,0.1378029375,0.13735406249999998,0.137571328125,0.0,0.0,0.0,0.0,34239.0,1.0,88.0
2164,8.656,0.137853625,0.137806421875,0.137357546875,0.137575078125,0.0,0.0,0.0,0.0,34240.0,1.0,88.0
2165,8.66,0.13783089062499998,0.1377836875,0.1373348125,0.137552609375,0.0,0.0,0.0,0.0,34241.0,1.0,88.0
2166,8.664,0.137825328125,0.137778125,0.13732924999999999,0.13754678125,0.0,0.0,0.0,0.0,34242.0,1.0,88.0
2167,8.668,0.137852421875,0.1378049375,0.137356078125,0.13757359375,0.0,0.0,0.0,0.0,34243.0,1.0,88.0
2168,8.672,0.137880578125,0.13783310937499998,0.13738396875,0.13760203125,0.0,0.0,0.0,0.0,34244.0,1.0,88.0
2169,8.676,0.1378739375,0.13782646875,0.13737759375,0.13759512499999998,0.0,0.0,0.0,0.0,34245.0,1.0,88.0
2170,8.68,0.1378471875,0.13779971875,0.13735084375,0.137568375,0.0,0.0,0.0,0.0,34246.0,1.0,88.0
2171,8.684,0.137840546875,0.13779334375,0.13734446875,0.137562,0.0,0.0,0.0,0.0,34247.0,1.0,88.0
2172,8.688,0.137941125,0.13789365625,0.1374450625,0.1376623125,0.0,0.0,0.0,0.0,34248.0,1.0,88.0
2173,8.692,0.138003890625,0.13795642187499998,0.13750809375,0.13772534375,0.0,0.0,0.0,0.0,34249.0,1.0,88.0
2174,8.696,0.13783015625,0.137782953125,0.13733434375,0.137551609375,0.0,0.0,0.0,0.0,34250.0,1.0,88.0
2175,8.7,0.137803671875,0.13775645312499998,0.137308125,0.137525125,0.0,0.0,0.0,0.0,34251.0,1.0,88.0
2176,8.704,0.137821109375,0.13777362499999998,0.137325296875,0.13754228124999998,0.0,0.0,0.0,0.0,34252.0,1.0,88.0
2177,8.708,0.13786321875,0.137815734375,0.13736740625,0.137584390625,0.0,0.0,0.0,0.0,34253.0,1.0,88.0
2178,8.712,0.13789728125,0.13785006249999998,0.137401734375,0.13761846875,0.0,0.0,0.0,0.0,34254.0,1.0,88.0
2179,8.716,0.137893328125,0.13784584375,0.137397515625,0.137614234375,0.0,0.0,0.0,0.0,34255.0,1.0,88.0
2180,8.72,0.13786871874999998,0.13782149999999999,0.13737290624999998,0.137589359375,0.0,0.0,0.0,0.0,34256.0,1.0,88.0
2181,8.724,0.137861265625,0.1378140625,0.13736546875,0.13758218749999998,0.0,0.0,0.0,0.0,34257.0,1.0,88.0
2182,8.728,0.137887015625,0.137840078125,0.13739121875,0.1376079375,0.0,0.0,0.0,0.0,34258.0,1.0,88.0
2183,8.732,0.13791410937499998,0.137867171875,0.13741803125,0.13763503124999998,0.0,0.0,0.0,0.0,34259.0,1.0,88.0
2184,8.736,0.137907203125,0.13785999999999998,0.137411125,0.137628125,0.0,0.0,0.0,0.0,34260.0,1.0,88.0
2185,8.74,0.13787990625,0.1378324375,0.137383828125,0.1376005625,0.0,0.0,0.0,0.0,34261.0,1.0,88.0
2186,8.744,0.137872734375,0.137825265625,0.13737665625,0.137593375,0.0,0.0,0.0,0.0,34262.0,1.0,88.0
2187,8.748,0.137974390625,0.137926921875,0.13747804687499998,0.137694765625,0.0,0.0,0.0,0.0,34263.0,1.0,88.0
2188,8.752,0.138035546875,0.137988609375,0.137539734375,0.137755921875,0.0,0.0,0.0,0.0,34264.0,1.0,88.0
2189,8.756,0.13785725,0.137810578125,0.13736170312499998,0.13757815625,0.0,0.0,0.0,0.0,34265.0,1.0,88.0
2190,8.76,0.137837734375,0.1377910625,0.137341921875,0.13755837499999998,0.0,0.0,0.0,0.0,34266.0,1.0,88.0
2191,8.764,0.137857046875,0.137810109375,0.137361234375,0.1375776875,0.0,0.0,0.0,0.0,34267.0,1.0,88.0
2192,8.768,0.13789728125,0.137850609375,0.137401734375,0.1376181875,0.0,0.0,0.0,0.0,34268.0,1.0,88.0
2193,8.772,0.13793053125,0.137883859375,0.137434734375,0.1376511875,0.0,0.0,0.0,0.0,34269.0,1.0,88.0
2194,8.776,0.13792631249999998,0.137879640625,0.137430234375,0.137646953125,0.0,0.0,0.0,0.0,34270.0,1.0,88.0
2195,8.78,0.13790196875,0.137855296875,0.13740617187499998,0.137622890625,0.0,0.0,0.0,0.0,34271.0,1.0,88.0
2196,8.784,0.13789559375,0.13784839062499998,0.13739953124999998,0.137615984375,0.0,0.0,0.0,0.0,34272.0,1.0,88.0
2197,8.788,0.13792134374999998,0.13787440625,0.13742528125,0.137642,0.0,0.0,0.0,0.0,34273.0,1.0,88.0
2198,8.792,0.137947359375,0.13790042187499998,0.137451296875,0.137668015625,0.0,0.0,0.0,0.0,34274.0,1.0,88.0
2199,8.796,0.137941265625,0.13789459375,0.137445453125,0.1376621875,0.0,0.0,0.0,0.0,34275.0,1.0,88.0
2200,8.8,0.137920609375,0.13787420312499998,0.137425078125,0.137643140625,0.0,0.0,0.0,0.0,34276.0,1.0,88.0
2201,8.804,0.137984453125,0.137938046875,0.13748890625,0.137706703125,0.0,0.0,0.0,0.0,34277.0,1.0,88.0
2202,8.808,0.1380890625,0.13804265625,0.137593515625,0.13781104687499998,0.0,0.0,0.0,0.0,34278.0,1.0,88.0
2203,8.812,0.13814484375,0.138098703125,0.13764903125,0.13786656249999998,0.0,0.0,0.0,0.0,34279.0,1.0,88.0
2204,8.816,0.137971375,0.13792523437499998,0.137475828125,0.137693359375,0.0,0.0,0.0,0.0,34280.0,1.0,88.0
2205,8.82,0.13776517187499998,0.1377185,0.137269640625,0.13748717187499998,0.0,0.0,0.0,0.0,34281.0,1.0,88.0
2206,8.824,0.13783625,0.137789859375,0.13734071875,0.137558515625,0.0,0.0,0.0,0.0,34282.0,1.0,88.0
2207,8.828,0.137905453125,0.1378590625,0.137409921875,0.13762771875,0.0,0.0,0.0,0.0,34283.0,1.0,88.0
2208,8.832,0.137953203125,0.13790653125,0.13745712499999999,0.1376751875,0.0,0.0,0.0,0.0,34284.0,1.0,88.0
2209,8.836,0.13795534375,0.137908671875,0.137459546875,0.137677328125,0.0,0.0,0.0,0.0,34285.0,1.0,88.0
2210,8.84,0.13793421875,0.137887546875,0.137438421875,0.137656484375,0.0,0.0,0.0,0.0,34286.0,1.0,88.0
2211,8.844,0.137929734375,0.137882796875,0.13743365624999998,0.13765171874999999,0.0,0.0,0.0,0.0,34287.0,1.0,88.0
2212,8.848,0.137956546875,0.137909890625,0.13746075,0.137678546875,0.0,0.0,0.0,0.0,34288.0,1.0,88.0
2213,8.852,0.137983375,0.13793643749999998,0.137487296875,0.13770509375,0.0,0.0,0.0,0.0,34289.0,1.0,88.0
2214,8.856,0.137976734375,0.13792979687499998,0.137480390625,0.13769871875,0.0,0.0,0.0,0.0,34290.0,1.0,88.0
2215,8.86,0.1379510625,0.137904109375,0.137454984375,0.1376733125,0.0,0.0,0.0,0.0,34291.0,1.0,88.0
2216,8.864,0.137945765625,0.1378988125,0.137449953125,0.13766775,0.0,0.0,0.0,0.0,34292.0,1.0,88.0
2217,8.868,0.138046078125,0.137999140625,0.13755,0.13776806249999998,0.0,0.0,0.0,0.0,34293.0,1.0,88.0
2218,8.872,0.138252328125,0.13820512499999998,0.13775626562499999,0.137974328125,0.0,0.0,0.0,0.0,34294.0,1.0,88.0
2219,8.876,0.138111046875,0.13806384375,0.13761525,0.1378333125,0.0,0.0,0.0,0.0,34295.0,1.0,88.0
2220,8.88,0.1377965,0.13774928125,0.1373006875,0.137519015625,0.0,0.0,0.0,0.0,34296.0,1.0,88.0
2221,8.884,0.137861875,0.137815328125,0.137366328125,0.137583859375,0.0,0.0,0.0,0.0,34297.0,1.0,88.0
2222,8.888,0.13797559375,0.137929328125,0.137479796875,0.13769759374999999,0.0,0.0,0.0,0.0,34298.0,1.0,88.0
2223,8.892,0.13798284375,0.137936578125,0.137486765625,0.13770482812499998,0.0,0.0,0.0,0.0,34299.0,1.0,88.0
2224,8.896,0.137971640625,0.13792564062499998,0.137476109375,0.13769389062499998,0.0,0.0,0.0,0.0,34300.0,1.0,88.0
2225,8.9,0.1379658125,0.1379198125,0.13746999999999998,0.13768806249999999,0.0,0.0,0.0,0.0,34301.0,1.0,88.0
2226,8.904,0.13795996875,0.13791343749999999,0.13746417187499999,0.137682234375,0.0,0.0,0.0,0.0,34302.0,1.0,88.0
2227,8.908,0.137986265625,0.137939984375,0.137490453125,0.13770878125,0.0,0.0,0.0,0.0,34303.0,1.0,88.0
2228,8.912,0.13801576562499998,0.1379695,0.1375196875,0.137738015625,0.0,0.0,0.0,0.0,34304.0,1.0,88.0
2229,8.916,0.13800965625,0.137963390625,0.137513859375,0.1377321875,0.0,0.0,0.0,0.0,34305.0,1.0,88.0
2230,8.92,0.13798425,0.137937984375,0.13748817187499998,0.13770649999999998,0.0,0.0,0.0,0.0,34306.0,1.0,88.0
2231,8.924,0.13797921875,0.13793321875,0.13748340625,0.13770174999999998,0.0,0.0,0.0,0.0,34307.0,1.0,88.0
2232,8.928,0.138077390625,0.138031390625,0.137581578125,0.13779990625,0.0,0.0,0.0,0.0,34308.0,1.0,88.0
2233,8.932,0.13823617187499998,0.13819043749999999,0.137740375,0.137958703125,0.0,0.0,0.0,0.0,34309.0,1.0,88.0
2234,8.936,0.138008515625,0.137962515625,0.13751298437499998,0.13773131249999998,0.0,0.0,0.0,0.0,34310.0,1.0,88.0
2235,8.94,0.13788815625,0.13784242187499998,0.13739289062499999,0.13761148437499998,0.0,0.0,0.0,0.0,34311.0,1.0,88.0
2236,8.944,0.13793617187499999,0.13789070312499999,0.13744143749999999,0.13765976562499999,0.0,0.0,0.0,0.0,34312.0,1.0,88.0
2237,8.948,0.137990625,0.13794489062499998,0.13749534375,0.1377136875,0.0,0.0,0.0,0.0,34313.0,1.0,88.0
2238,8.952,0.138030046875,0.13798431249999998,0.137534515625,0.13775284375,0.0,0.0,0.0,0.0,34314.0,1.0,88.0
2239,8.956,0.13802770312499998,0.137981703125,0.13753215624999998,0.1377505,0.0,0.0,0.0,0.0,34315.0,1.0,88.0
2240,8.96,0.138003359375,0.137957359375,0.137507546875,0.13772615624999998,0.0,0.0,0.0,0.0,34316.0,1.0,88.0
2241,8.964,0.137999140625,0.137953140625,0.137503328125,0.137721921875,0.0,0.0,0.0,0.0,34317.0,1.0,88.0
2242,8.968,0.138025953125,0.1379805,0.1375306875,0.137749015625,0.0,0.0,0.0,0.0,34318.0,1.0,88.0
2243,8.972,0.13805196875,0.138006515625,0.13755696874999998,0.13777503124999999,0.0,0.0,0.0,0.0,34319.0,1.0,88.0
2244,8.976,0.138044265625,0.137998796875,0.137548984375,0.137767328125,0.0,0.0,0.0,0.0,34320.0,1.0,88.0
2245,8.98,0.1380183125,0.13797310937499999,0.1375233125,0.137741640625,0.0,0.0,0.0,0.0,34321.0,1.0,88.0
2246,8.984,0.1380138125,0.137968359375,0.13751854687499998,0.13773687499999998,0.0,0.0,0.0,0.0,34322.0,1.0,88.0
2247,8.988,0.13811546875,0.138070015625,0.13761993749999998,0.13783826562499998,0.0,0.0,0.0,0.0,34323.0,1.0,88.0
2248,8.992,0.13818259375,0.1381361875,0.137686390625,0.1379043125,0.0,0.0,0.0,0.0,34324.0,1.0,88.0
2249,8.996,0.138031390625,0.13798498437499998,0.13753545312499998,0.13775337499999998,0.0,0.0,0.0,0.0,34325.0,1.0,88.0
2250,9.0,0.1379869375,0.13794053125,0.13749124999999998,0.1377091875,0.0,0.0,0.0,0.0,34326.0,1.0,88.0
2251,9.004,0.137976,0.13792959375,0.137480328125,0.137697984375,0.0,0.0,0.0,0.0,34327.0,1.0,88.0
2252,9.008,0.1380275,0.137981359375,0.137531828125,0.13774948437499998,0.0,0.0,0.0,0.0,34328.0,1.0,88.0
2253,9.012,0.13806612499999998,0.138019984375,0.13756990624999998,0.13778784375,0.0,0.0,0.0,0.0,34329.0,1.0,88.0
2254,9.016,0.13806378125,0.138017640625,0.137567296875,0.1377855,0.0,0.0,0.0,0.0,34330.0,1.0,88.0
2255,9.02,0.138039703125,0.1379935625,0.13754349999999999,0.13776142187499998,0.0,0.0,0.0,0.0,34331.0,1.0,88.0
2256,9.024,0.138035484375,0.13798934375,0.13753953124999999,0.13775746875,0.0,0.0,0.0,0.0,34332.0,1.0,88.0
2257,9.028,0.138062296875,0.13801617187499998,0.137566359375,0.13778428125,0.0,0.0,0.0,0.0,34333.0,1.0,88.0
2258,9.032,0.13808778124999999,0.138041640625,0.13759184375,0.13781003125,0.0,0.0,0.0,0.0,34334.0,1.0,88.0
2259,9.036,0.138079,0.13803285937499998,0.1375830625,0.137800984375,0.0,0.0,0.0,0.0,34335.0,1.0,88.0
2260,9.04,0.138053046875,0.13800690625,0.137557109375,0.13777503124999999,0.0,0.0,0.0,0.0,34336.0,1.0,88.0
2261,9.044,0.13804828125,0.13800189062499998,0.13755234375,0.13777,0.0,0.0,0.0,0.0,34337.0,1.0,88.0
2262,9.048,0.13815101562499998,0.13810514062499998,0.13765534375,0.137873,0.0,0.0,0.0,0.0,34338.0,1.0,88.0
2263,9.052,0.1383154375,0.1382695625,0.137819765625,0.1380376875,0.0,0.0,0.0,0.0,34339.0,1.0,88.0
2264,9.056,0.138082421875,0.138036546875,0.13758674999999998,0.137804671875,0.0,0.0,0.0,0.0,34340.0,1.0,88.0
2265,9.06,0.13794703125,0.137901171875,0.137451625,0.13766956249999998,0.0,0.0,0.0,0.0,34341.0,1.0,88.0
2266,9.064,0.13800067187499998,0.137954546875,0.13750526562499998,0.1377229375,0.0,0.0,0.0,0.0,34342.0,1.0,88.0
2267,9.068,0.1380578125,0.1380119375,0.137562140625,0.1377800625,0.0,0.0,0.0,0.0,34343.0,1.0,88.0
2268,9.072,0.13809696875,0.13805110937499998,0.137601296875,0.13781921875,0.0,0.0,0.0,0.0,34344.0,1.0,88.0
2269,9.076,0.138093546875,0.13804795312499998,0.137598140625,0.1378158125,0.0,0.0,0.0,0.0,34345.0,1.0,88.0
2270,9.08,0.138071890625,0.13802575,0.13757621875,0.13779387499999998,0.0,0.0,0.0,0.0,34346.0,1.0,88.0
2271,9.084,0.13806820312499998,0.138021796875,0.137572265625,0.1377901875,0.0,0.0,0.0,0.0,34347.0,1.0,88.0
2272,9.088,0.138095828125,0.138049421875,0.13760015625,0.137818359375,0.0,0.0,0.0,0.0,34348.0,1.0,88.0
2273,9.092,0.13811996875,0.138073828125,0.137624296875,0.1378425,0.0,0.0,0.0,0.0,34349.0,1.0,88.0
2274,9.096,0.13811118749999998,0.13806504687499999,0.13761525,0.1378334375,0.0,0.0,0.0,0.0,34350.0,1.0,88.0
2275,9.1,0.13808684375,0.1380404375,0.13759090625,0.137808828125,0.0,0.0,0.0,0.0,34351.0,1.0,88.0
2276,9.104,0.13808871875,0.138042046875,0.13759304687499999,0.137810703125,0.0,0.0,0.0,0.0,34352.0,1.0,88.0
2277,9.108,0.138185015625,0.138138609375,0.137689078125,0.137906734375,0.0,0.0,0.0,0.0,34353.0,1.0,88.0
2278,9.112,0.13825984375,0.13821343749999998,0.137763640625,0.1379815625,0.0,0.0,0.0,0.0,34354.0,1.0,88.0
2279,9.116,0.13807315625,0.13802696875,0.137577421875,0.13779535937499998,0.0,0.0,0.0,0.0,34355.0,1.0,88.0
2280,9.12,0.138075046875,0.13802884375,0.137579296875,0.137797234375,0.0,0.0,0.0,0.0,34356.0,1.0,88.0
2281,9.124,0.138058203125,0.13801201562499998,0.13756246875,0.137780125,0.0,0.0,0.0,0.0,34357.0,1.0,88.0
2282,9.128,0.13808556249999998,0.138039359375,0.13758982812499998,0.13780748437499998,0.0,0.0,0.0,0.0,34358.0,1.0,88.0
2283,9.132,0.138127671875,0.1380809375,0.137631671875,0.13784959375,0.0,0.0,0.0,0.0,34359.0,1.0,88.0
2284,9.136,0.13812821875,0.13808175,0.13763275,0.137850671875,0.0,0.0,0.0,0.0,34360.0,1.0,88.0
2285,9.14,0.1381065625,0.138060359375,0.137611359375,0.137829546875,0.0,0.0,0.0,0.0,34361.0,1.0,88.0
2286,9.144,0.13810314062499998,0.1380569375,0.137607671875,0.13782559375,0.0,0.0,0.0,0.0,34362.0,1.0,88.0
2287,9.148,0.13813103124999998,0.13808456249999998,0.1376355625,0.13785321875,0.0,0.0,0.0,0.0,34363.0,1.0,88.0
2288,9.152,0.138155703125,0.138109234375,0.13765996875,0.13787817187499998,0.0,0.0,0.0,0.0,34364.0,1.0,88.0
2289,9.156,0.1381471875,0.13810098437499999,0.13765171874999999,0.137869921875,0.0,0.0,0.0,0.0,34365.0,1.0,88.0
2290,9.16,0.138120703125,0.13807476562499998,0.137625234375,0.13784315625,0.0,0.0,0.0,0.0,34366.0,1.0,88.0
2291,9.164,0.13811782812499998,0.138071625,0.137622078125,0.137840015625,0.0,0.0,0.0,0.0,34367.0,1.0,88.0
2292,9.168,0.13822270312499998,0.138176765625,0.137726953125,0.13794489062499998,0.0,0.0,0.0,0.0,34368.0,1.0,88.0
2293,9.172,0.138401328125,0.138355390625,0.137905859375,0.138123515625,0.0,0.0,0.0,0.0,34369.0,1.0,88.0
2294,9.176,0.13817957812499998,0.138133640625,0.137684109375,0.13790203125,0.0,0.0,0.0,0.0,34370.0,1.0,88.0
2295,9.18,0.1380045,0.137958296875,0.137508484375,0.137726953125,0.0,0.0,0.0,0.0,34371.0,1.0,88.0
2296,9.184,0.1380635,0.1380173125,0.13756749999999998,0.13778596875,0.0,0.0,0.0,0.0,34372.0,1.0,88.0
2297,9.188,0.138124921875,0.138079,0.137628921875,0.13784739062499998,0.0,0.0,0.0,0.0,34373.0,1.0,88.0
2298,9.192,0.138166765625,0.13812084375,0.137670765625,0.13788896875,0.0,0.0,0.0,0.0,34374.0,1.0,88.0
2299,9.196,0.1381646875,0.13811903125,0.137668953125,0.13788715625,0.0,0.0,0.0,0.0,34375.0,1.0,88.0
2300,9.2,0.13814196874999998,0.1380965625,0.13764621875,0.13786415624999998,0.0,0.0,0.0,0.0,34376.0,1.0,88.0
2301,9.204,0.138138265625,0.13809260937499998,0.13764253125,0.137860734375,0.0,0.0,0.0,0.0,34377.0,1.0,88.0
2302,9.208,0.138167234375,0.138121578125,0.1376715,0.13788970312499998,0.0,0.0,0.0,0.0,34378.0,1.0,88.0
2303,9.212,0.138192984375,0.13814759375,0.13769725,0.137915453125,0.0,0.0,0.0,0.0,34379.0,1.0,88.0
2304,9.216,0.13818340625,0.138138265625,0.137687390625,0.13790559375,0.0,0.0,0.0,0.0,34380.0,1.0,88.0
2305,9.22,0.138156109375,0.138110984375,0.137660109375,0.137878296875,0.0,0.0,0.0,0.0,34381.0,1.0,88.0
2306,9.224,0.1381508125,0.1381056875,0.137655078125,0.137873,0.0,0.0,0.0,0.0,34382.0,1.0,88.0
2307,9.228,0.1382538125,0.138208953125,0.13775834374999998,0.13797626562499998,0.0,0.0,0.0,0.0,34383.0,1.0,88.0
2308,9.232,0.13831631249999998,0.13827143749999998,0.1378205625,0.138038765625,0.0,0.0,0.0,0.0,34384.0,1.0,88.0
2309,9.236,0.138130234375,0.13808509375,0.13763421874999998,0.1378526875,0.0,0.0,0.0,0.0,34385.0,1.0,88.0
2310,9.24,0.138107765625,0.13806290625,0.13761203125,0.13783021874999998,0.0,0.0,0.0,0.0,34386.0,1.0,88.0
2311,9.244,0.138132171875,0.1380873125,0.1376364375,0.13785409375,0.0,0.0,0.0,0.0,34387.0,1.0,88.0
2312,9.248,0.13817428125,0.13812915625,0.13767828125,0.137896203125,0.0,0.0,0.0,0.0,34388.0,1.0,88.0
2313,9.252,0.138207546875,0.13816240624999998,0.13771153125,0.137929734375,0.0,0.0,0.0,0.0,34389.0,1.0,88.0
2314,9.256,0.138201703125,0.1381563125,0.1377054375,0.137923625,0.0,0.0,0.0,0.0,34390.0,1.0,88.0
2315,9.26,0.13817574999999999,0.13813035937499998,0.137679484375,0.137897671875,0.0,0.0,0.0,0.0,34391.0,1.0,88.0
2316,9.264,0.13817703125,0.138130625,0.13768103125,0.1378988125,0.0,0.0,0.0,0.0,34392.0,1.0,88.0
2317,9.268,0.13824462499999998,0.13819821875,0.13774834375,0.13796640625,0.0,0.0,0.0,0.0,34393.0,1.0,88.0
2318,9.272,0.138228328125,0.1381821875,0.137732328125,0.137950109375,0.0,0.0,0.0,0.0,34394.0,1.0,88.0
2319,9.276,0.13819915624999998,0.138153296875,0.13770315625,0.137920953125,0.0,0.0,0.0,0.0,34395.0,1.0,88.0
2320,9.28,0.13818071875,0.138134859375,0.13768471875,0.13790249999999998,0.0,0.0,0.0,0.0,34396.0,1.0,88.0
2321,9.284,0.13818125,0.13813565625,0.137685515625,0.13790331249999999,0.0,0.0,0.0,0.0,34397.0,1.0,88.0
2322,9.288,0.138285859375,0.13824,0.13779012499999999,0.13800765625,0.0,0.0,0.0,0.0,34398.0,1.0,88.0
2323,9.292,0.1384728125,0.138426953125,0.137976796875,0.138194328125,0.0,0.0,0.0,0.0,34399.0,1.0,88.0
2324,9.296,0.138260984375,0.138215390625,0.13776525,0.137983046875,0.0,0.0,0.0,0.0,34400.0,1.0,88.0
2325,9.3,0.138064453125,0.13801884374999998,0.137568703125,0.1377865,0.0,0.0,0.0,0.0,34401.0,1.0,88.0
2326,9.304,0.1381269375,0.13808134375,0.137631203125,0.137849,0.0,0.0,0.0,0.0,34402.0,1.0,88.0
2327,9.308,0.138196953125,0.138151078125,0.13770146875,0.13791899999999999,0.0,0.0,0.0,0.0,34403.0,1.0,88.0
2328,9.312,0.138232890625,0.13818675,0.137737421875,0.137954671875,0.0,0.0,0.0,0.0,34404.0,1.0,88.0
2329,9.316,0.138229203125,0.13818306249999998,0.13773346875,0.137950984375,0.0,0.0,0.0,0.0,34405.0,1.0,88.0
2330,9.32,0.138208078125,0.13816221874999998,0.13771234375,0.137929859375,0.0,0.0,0.0,0.0,34406.0,1.0,88.0
2331,9.324,0.138204921875,0.13815906249999999,0.1377091875,0.137926453125,0.0,0.0,0.0,0.0,34407.0,1.0,88.0
2332,9.328,0.138233890625,0.13818803124999998,0.13773815625,0.13795540625,0.0,0.0,0.0,0.0,34408.0,1.0,88.0
2333,9.332,0.13826071874999998,0.138214578125,0.137764703125,0.137981703125,0.0,0.0,0.0,0.0,34409.0,1.0,88.0
2334,9.336,0.13825059374999998,0.138204453125,0.137754578125,0.13797184375,0.0,0.0,0.0,0.0,34410.0,1.0,88.0
2335,9.34,0.138224109375,0.13817796875,0.13772809375,0.137945359375,0.0,0.0,0.0,0.0,34411.0,1.0,88.0
2336,9.344,0.138219875,0.138173484375,0.137723609375,0.137941125,0.0,0.0,0.0,0.0,34412.0,1.0,88.0
2337,9.348,0.138323140625,0.138276203125,0.13782659375,0.138044125,0.0,0.0,0.0,0.0,34413.0,1.0,88.0
2338,9.352,0.13840120312499998,0.138354796875,0.1379051875,0.138122453125,0.0,0.0,0.0,0.0,34414.0,1.0,88.0
2339,9.356,0.13820465625,0.138158796875,0.1377091875,0.137926453125,0.0,0.0,0.0,0.0,34415.0,1.0,88.0
2340,9.36,0.13816529687499998,0.1381194375,0.13766956249999998,0.13788681249999998,0.0,0.0,0.0,0.0,34416.0,1.0,88.0
2341,9.364,0.138195609375,0.13814946875,0.13769959375,0.137916859375,0.0,0.0,0.0,0.0,34417.0,1.0,88.0
2342,9.368,0.138243078125,0.13819667187499998,0.137747078125,0.137964328125,0.0,0.0,0.0,0.0,34418.0,1.0,88.0
2343,9.372,0.138277140625,0.13823101562499998,0.137781140625,0.137998390625,0.0,0.0,0.0,0.0,34419.0,1.0,88.0
2344,9.376,0.13826917187499999,0.13822329687499998,0.137773421875,0.1379906875,0.0,0.0,0.0,0.0,34420.0,1.0,88.0
2345,9.38,0.13824321875,0.13819734375,0.137747203125,0.137965,0.0,0.0,0.0,0.0,34421.0,1.0,88.0
2346,9.384,0.13823898437499998,0.138193125,0.13774271875,0.137960515625,0.0,0.0,0.0,0.0,34422.0,1.0,88.0
2347,9.388,0.13826795312499998,0.13822209375,0.1377716875,0.137989203125,0.0,0.0,0.0,0.0,34423.0,1.0,88.0
2348,9.392,0.13829290625,0.1382465,0.137796625,0.13801415625,0.0,0.0,0.0,0.0,34424.0,1.0,88.0
2349,9.396,0.138283578125,0.1382371875,0.13778703125,0.13800456249999998,0.0,0.0,0.0,0.0,34425.0,1.0,88.0
2350,9.4,0.138256296875,0.138210421875,0.13776001562499998,0.137977546875,0.0,0.0,0.0,0.0,34426.0,1.0,88.0
2351,9.404,0.138252328125,0.138206734375,0.1377560625,0.137973859375,0.0,0.0,0.0,0.0,34427.0,1.0,88.0
2352,9.408,0.138352375,0.13830678124999998,0.137856375,0.13807390625,0.0,0.0,0.0,0.0,34428.0,1.0,88.0
2353,9.412,0.13841299999999998,0.13836740625,0.13791671875,0.13813451562499998,0.0,0.0,0.0,0.0,34429.0,1.0,88.0
2354,9.416,0.13823415625,0.1381885625,0.137737890625,0.137955953125,0.0,0.0,0.0,0.0,34430.0,1.0,88.0
