,time,O1,O2,Fp2,Fp1,contact_O1,contact_O2,contact_Fp2,contact_Fp1,Sample,Streaming,Battery
4623,18.492,0.114933203125,0.5625,-0.0224187109375,-0.0349980703125,1.0,0.0,1.0,1.0,17024.0,1.0,84.0
4624,18.496,0.114940984375,0.5625,-0.022420251953124998,-0.03500283203125,1.0,0.0,1.0,1.0,17025.0,1.0,84.0
4625,18.5,0.11494259374999999,0.5625,-0.022419447265625,-0.0350014921875,1.0,0.0,1.0,1.0,17026.0,1.0,84.0
4626,18.504,0.114939171875,0.5625,-0.022420185546875,-0.03499961328125,1.0,0.0,1.0,1.0,17027.0,1.0,84.0
4627,18.508,0.11494399999999999,0.5625,-0.022423873046874997,-0.03499880859375,1.0,0.0,1.0,1.0,17028.0,1.0,84.0
4628,18.512,0.11495365625,0.5625,-0.02242407421875,-0.03500115625,1.0,0.0,1.0,1.0,17029.0,1.0,84.0
4629,18.516,0.1149576796875,0.5625,-0.022421125,-0.0350040390625,1.0,0.0,1.0,1.0,17030.0,1.0,84.0
4630,18.52,0.1149531875,0.5625,-0.022418978515625,-0.03500376953125,1.0,0.0,1.0,1.0,17031.0,1.0,84.0
4631,18.524,0.114947890625,0.5625,-0.022414955078125,-0.035005312499999997,1.0,0.0,1.0,1.0,17032.0,1.0,84.0
4632,18.528,0.11494976562499999,0.5625,-0.022416498046875,-0.0350065859375,1.0,0.0,1.0,1.0,17033.0,1.0,84.0
4633,18.532,0.11495835156249999,0.5625,-0.022421257812499998,-0.0350065859375,1.0,0.0,1.0,1.0,17034.0,1.0,84.0
4634,18.536,0.11496639843749999,0.5625,-0.022423873046874997,-0.035004171875,1.0,0.0,1.0,1.0,17035.0,1.0,84.0
4635,18.54,0.1149659296875,0.5625,-0.022424611328125,-0.035002296875,1.0,0.0,1.0,1.0,17036.0,1.0,84.0
4636,18.544,0.1149574140625,0.5625,-0.0224248125,-0.035000687499999995,1.0,0.0,1.0,1.0,17037.0,1.0,84.0
4637,18.548,0.1149531875,0.5625,-0.022425281249999998,-0.035003570312499996,1.0,0.0,1.0,1.0,17038.0,1.0,84.0
4638,18.552,0.1149617734375,0.5625,-0.022426556640624998,-0.03500430859375,1.0,0.0,1.0,1.0,17039.0,1.0,84.0
4639,18.556,0.11496686718749999,0.5625,-0.0224267578125,-0.03500584765625,1.0,0.0,1.0,1.0,17040.0,1.0,84.0
4640,18.56,0.1149535234375,0.5625,-0.022423806640625,-0.0350081953125,1.0,0.0,1.0,1.0,17041.0,1.0,84.0
4641,18.564,0.114936421875,0.5625,-0.022423001953125,-0.0350081953125,1.0,0.0,1.0,1.0,17042.0,1.0,84.0
4642,18.568,0.11493353906249999,0.5625,-0.0224248125,-0.0350086640625,1.0,0.0,1.0,1.0,17043.0,1.0,84.0
4643,18.572,0.1149394453125,0.5625,-0.022430109375,-0.03501020703125,1.0,0.0,1.0,1.0,17044.0,1.0,84.0
4644,18.576,0.11494996874999999,0.5625,-0.0224285,-0.0350081953125,1.0,0.0,1.0,1.0,17045.0,1.0,84.0
4645,18.58,0.1149470859375,0.5625,-0.0224260859375,-0.0350118828125,1.0,0.0,1.0,1.0,17046.0,1.0,84.0
4646,18.584,0.1149375,0.5625,-0.022423671875,-0.0350086640625,1.0,0.0,1.0,1.0,17047.0,1.0,84.0
4647,18.588,0.11493434375,0.5625,-0.02242313671875,-0.03500812890625,1.0,0.0,1.0,1.0,17048.0,1.0,84.0
4648,18.592,0.11494641406249999,0.5625,-0.022425482421875,-0.03500994140625,1.0,0.0,1.0,1.0,17049.0,1.0,84.0
4649,18.596,0.11495473437499999,0.5625,-0.022427025390624997,-0.03500833203125,1.0,0.0,1.0,1.0,17050.0,1.0,84.0
4650,18.6,0.11495265625,0.5625,-0.0224267578125,-0.03500752734375,1.0,0.0,1.0,1.0,17051.0,1.0,84.0
4651,18.604,0.1149430625,0.5625,-0.022427763671875,-0.035006453124999996,1.0,0.0,1.0,1.0,17052.0,1.0,84.0
4652,18.608,0.114934546875,0.5625,-0.022428232421875,-0.03500906640625,1.0,0.0,1.0,1.0,17053.0,1.0,84.0
4653,18.612,0.114935890625,0.5625,-0.022427427734374998,-0.035012757812499996,1.0,0.0,1.0,1.0,17054.0,1.0,84.0
4654,18.616,0.11493803124999999,0.5625,-0.022428701171875,-0.035014566406249996,1.0,0.0,1.0,1.0,17055.0,1.0,84.0
4655,18.62,0.11493059374999999,0.5625,-0.02242970703125,-0.035011617187499997,1.0,0.0,1.0,1.0,17056.0,1.0,84.0
4656,18.624,0.11492449218749999,0.5625,-0.022429908203124998,-0.0350086640625,1.0,0.0,1.0,1.0,17057.0,1.0,84.0
4657,18.628,0.11491839062499999,0.5625,-0.022433865234375,-0.035006519531249995,1.0,0.0,1.0,1.0,17058.0,1.0,84.0
4658,18.632,0.114918921875,0.5625,-0.022438357421875,-0.03500698828125,1.0,0.0,1.0,1.0,17059.0,1.0,84.0
4659,18.636,0.1149245546875,0.5625,-0.0224362109375,-0.03501041015625,1.0,0.0,1.0,1.0,17060.0,1.0,84.0
4660,18.64,0.11492509375,0.5625,-0.022432724609375,-0.035010609375,1.0,0.0,1.0,1.0,17061.0,1.0,84.0
4661,18.644,0.1149173828125,0.5625,-0.022432925781249998,-0.035005515625,1.0,0.0,1.0,1.0,17062.0,1.0,84.0
4662,18.648,0.1149126171875,0.5625,-0.022432388671874998,-0.03501215234375,1.0,0.0,1.0,1.0,17063.0,1.0,84.0
4663,18.652,0.114919328125,0.5625,-0.0224336640625,-0.035017718749999996,1.0,0.0,1.0,1.0,17064.0,1.0,84.0
4664,18.656,0.1149206640625,0.5625,-0.022433865234375,-0.03501583984375,1.0,0.0,1.0,1.0,17065.0,1.0,84.0
4665,18.66,0.1149132265625,0.5625,-0.022433060546874998,-0.035014769531249997,1.0,0.0,1.0,1.0,17066.0,1.0,84.0
4666,18.664,0.1148966640625,0.5625,-0.02243326171875,-0.035012890625,1.0,0.0,1.0,1.0,17067.0,1.0,84.0
4667,18.668,0.1148913671875,0.5625,-0.022434802734375,-0.03501523828125,1.0,0.0,1.0,1.0,17068.0,1.0,84.0
4668,18.672,0.1149031640625,0.5625,-0.022436345703125,-0.035015437499999996,1.0,0.0,1.0,1.0,17069.0,1.0,84.0
4669,18.676,0.1149125546875,0.5625,-0.0224373515625,-0.03501698046875,1.0,0.0,1.0,1.0,17070.0,1.0,84.0
4670,18.68,0.1149088671875,0.5625,-0.0224357421875,-0.03501825390625,1.0,0.0,1.0,1.0,17071.0,1.0,84.0
4671,18.684,0.11490303125,0.5625,-0.022432255859375,-0.035017718749999996,1.0,0.0,1.0,1.0,17072.0,1.0,84.0
4672,18.688,0.1149020234375,0.5625,-0.022435675781249997,-0.03501791796875,1.0,0.0,1.0,1.0,17073.0,1.0,84.0
4673,18.692,0.11490926562499999,0.5625,-0.022440167968749997,-0.035018656249999995,1.0,0.0,1.0,1.0,17074.0,1.0,84.0
4674,18.696,0.11492187499999999,0.5625,-0.022444660156249997,-0.03501939453125,1.0,0.0,1.0,1.0,17075.0,1.0,84.0
4675,18.7,0.1149275078125,0.5625,-0.0224453984375,-0.035021203125,1.0,0.0,1.0,1.0,17076.0,1.0,84.0
4676,18.704,0.114923015625,0.5625,-0.02243815625,-0.035024894531249996,1.0,0.0,1.0,1.0,17077.0,1.0,84.0
4677,18.708,0.1149187890625,0.5625,-0.022432791015625,-0.035026972656249995,1.0,0.0,1.0,1.0,17078.0,1.0,84.0
4678,18.712,0.114926296875,0.5625,-0.02243487109375,-0.035026972656249995,1.0,0.0,1.0,1.0,17079.0,1.0,84.0
4679,18.716,0.114932203125,0.5625,-0.022434333984375,-0.035026972656249995,1.0,0.0,1.0,1.0,17080.0,1.0,84.0
4680,18.72,0.1149282421875,0.5625,-0.022433796875,-0.03502455859375,1.0,0.0,1.0,1.0,17081.0,1.0,84.0
4681,18.724,0.1149165078125,0.5625,-0.02243165234375,-0.03502744140625,1.0,0.0,1.0,1.0,17082.0,1.0,84.0
4682,18.728,0.1149125546875,0.5625,-0.02243084765625,-0.035030859375,1.0,0.0,1.0,1.0,17083.0,1.0,84.0
4683,18.732,0.1149189921875,0.5625,-0.022434267578125,-0.03503562109375,1.0,0.0,1.0,1.0,17084.0,1.0,84.0
4684,18.736,0.1149238203125,0.5625,-0.022437417968749998,-0.035031867187499996,1.0,0.0,1.0,1.0,17085.0,1.0,84.0
4685,18.74,0.114919328125,0.5625,-0.02243446875,-0.03503133203125,1.0,0.0,1.0,1.0,17086.0,1.0,84.0
4686,18.744,0.11491027343749999,0.5625,-0.02243098046875,-0.03503260546875,1.0,0.0,1.0,1.0,17087.0,1.0,84.0
4687,18.748,0.114910203125,0.5625,-0.02243051171875,-0.03502878125,1.0,0.0,1.0,1.0,17088.0,1.0,84.0
4688,18.752,0.1149209375,0.5625,-0.02243419921875,-0.035028984374999995,1.0,0.0,1.0,1.0,17089.0,1.0,84.0
4689,18.756,0.1149297890625,0.5625,-0.022436009765625,-0.035031597656249996,1.0,0.0,1.0,1.0,17090.0,1.0,84.0
4690,18.76,0.1149293203125,0.5625,-0.02243728515625,-0.03503206640625,1.0,0.0,1.0,1.0,17091.0,1.0,84.0
4691,18.764,0.11492053125,0.5625,-0.022438558593749998,-0.03502938671875,1.0,0.0,1.0,1.0,17092.0,1.0,84.0
4692,18.768,0.11491603906249999,0.5625,-0.022438759765625,-0.035031734375,1.0,0.0,1.0,1.0,17093.0,1.0,84.0
4693,18.772,0.11492515625,0.5625,-0.022440837890625,-0.03503917578125,1.0,0.0,1.0,1.0,17094.0,1.0,84.0
4694,18.776,0.114926765625,0.5625,-0.02244184375,-0.03504125390625,1.0,0.0,1.0,1.0,17095.0,1.0,84.0
4695,18.78,0.1149217421875,0.5625,-0.022439429687499998,-0.03503642578125,1.0,0.0,1.0,1.0,17096.0,1.0,84.0
4696,18.784,0.1149151015625,0.5625,-0.022439162109374997,-0.035031867187499996,1.0,0.0,1.0,1.0,17097.0,1.0,84.0
4697,18.788,0.114911953125,0.5625,-0.022440705078124998,-0.03502918359375,1.0,0.0,1.0,1.0,17098.0,1.0,84.0
4698,18.792,0.1149229453125,0.5625,-0.022440705078124998,-0.03502938671875,1.0,0.0,1.0,1.0,17099.0,1.0,84.0
4699,18.796,0.114936625,0.5625,-0.022441978515625,-0.0350283125,1.0,0.0,1.0,1.0,17100.0,1.0,84.0
4700,18.8,0.1149409140625,0.5625,-0.0224401015625,-0.0350309296875,1.0,0.0,1.0,1.0,17101.0,1.0,84.0
4701,18.804,0.1149375,0.5625,-0.022437150390625,-0.035034078125,1.0,0.0,1.0,1.0,17102.0,1.0,84.0
4702,18.808,0.11494071874999999,0.5625,-0.0224373515625,-0.03503535546875,1.0,0.0,1.0,1.0,17103.0,1.0,84.0
4703,18.812,0.1149543984375,0.5625,-0.022443185546874998,-0.035037699218749996,1.0,0.0,1.0,1.0,17104.0,1.0,84.0
4704,18.816,0.114965125,0.5625,-0.022443654296875,-0.03503897265625,1.0,0.0,1.0,1.0,17105.0,1.0,84.0
4705,18.82,0.114964921875,0.5625,-0.022436412109374998,-0.035038171874999996,1.0,0.0,1.0,1.0,17106.0,1.0,84.0
4706,18.824,0.1149574765625,0.5625,-0.022433193359375,-0.0350360234375,1.0,0.0,1.0,1.0,17107.0,1.0,84.0
4707,18.828,0.1149535234375,0.5625,-0.02243580859375,-0.03503890625,1.0,0.0,1.0,1.0,17108.0,1.0,84.0
4708,18.832,0.11496076562499999,0.5625,-0.022442716796874998,-0.03503890625,1.0,0.0,1.0,1.0,17109.0,1.0,84.0
4709,18.836,0.1149706875,0.5625,-0.0224458671875,-0.0350415234375,1.0,0.0,1.0,1.0,17110.0,1.0,84.0
4710,18.84,0.1149613671875,0.5625,-0.022443722656249998,-0.03504044921875,1.0,0.0,1.0,1.0,17111.0,1.0,84.0
4711,18.844,0.11495071093749999,0.5625,-0.02243889453125,-0.0350366953125,1.0,0.0,1.0,1.0,17112.0,1.0,84.0
4712,18.848,0.11494594531249999,0.5625,-0.022440167968749997,-0.03503642578125,1.0,0.0,1.0,1.0,17113.0,1.0,84.0
4713,18.852,0.1149475546875,0.5625,-0.022441710937499998,-0.03503984765625,1.0,0.0,1.0,1.0,17114.0,1.0,84.0
4714,18.856,0.11495050781249999,0.5625,-0.02244063671875,-0.03504219140625,1.0,0.0,1.0,1.0,17115.0,1.0,84.0
4715,18.86,0.114943328125,0.5625,-0.022442447265625,-0.03503977734375,1.0,0.0,1.0,1.0,17116.0,1.0,84.0
4716,18.864,0.1149329375,0.5625,-0.022442179687499998,-0.035040249999999995,1.0,0.0,1.0,1.0,17117.0,1.0,84.0
4717,18.868,0.11493192968749999,0.5625,-0.022442380859375,-0.035042328125,1.0,0.0,1.0,1.0,17118.0,1.0,84.0
4718,18.872,0.11493890625,0.5625,-0.022444728515624998,-0.03504205859375,1.0,0.0,1.0,1.0,17119.0,1.0,84.0
4719,18.876,0.11494856249999999,0.5625,-0.022445734374999998,-0.03504467578125,1.0,0.0,1.0,1.0,17120.0,1.0,84.0
4720,18.88,0.11495071093749999,0.5625,-0.022444392578125,-0.03504621484375,1.0,0.0,1.0,1.0,17121.0,1.0,84.0
4721,18.884,0.11494863281249999,0.5625,-0.022442783203125,-0.03504541015625,1.0,0.0,1.0,1.0,17122.0,1.0,84.0
4722,18.888,0.1149507734375,0.5625,-0.022443251953125,-0.0350466875,1.0,0.0,1.0,1.0,17123.0,1.0,84.0
4723,18.892,0.11496230468749999,0.5625,-0.022445062499999998,-0.0350482265625,1.0,0.0,1.0,1.0,17124.0,1.0,84.0
4724,18.896,0.114974109375,0.5625,-0.02244741015625,-0.0350466171875,1.0,0.0,1.0,1.0,17125.0,1.0,84.0
4725,18.9,0.114975453125,0.5625,-0.022443923828125,-0.0350463515625,1.0,0.0,1.0,1.0,17126.0,1.0,84.0
4726,18.904,0.1149650546875,0.5625,-0.022442044921874998,-0.03504708984375,1.0,0.0,1.0,1.0,17127.0,1.0,84.0
4727,18.908,0.11496003125,0.5625,-0.022440705078124998,-0.035048093749999995,1.0,0.0,1.0,1.0,17128.0,1.0,84.0
4728,18.912,0.11496619531249999,0.5625,-0.022441978515625,-0.035051515625,1.0,0.0,1.0,1.0,17129.0,1.0,84.0
4729,18.916,0.1149710234375,0.5625,-0.02244144140625,-0.0350530546875,1.0,0.0,1.0,1.0,17130.0,1.0,84.0
4730,18.92,0.1149633125,0.5625,-0.022440369140625,-0.035051179687499996,1.0,0.0,1.0,1.0,17131.0,1.0,84.0
4731,18.924,0.114954796875,0.5625,-0.022439027343749997,-0.03505137890625,1.0,0.0,1.0,1.0,17132.0,1.0,84.0
4732,18.928,0.1149535234375,0.5625,-0.022441107421875,-0.035049234375,1.0,0.0,1.0,1.0,17133.0,1.0,84.0
4733,18.932,0.11495781249999999,0.5625,-0.022445062499999998,-0.035048964843749995,1.0,0.0,1.0,1.0,17134.0,1.0,84.0
4734,18.936,0.114962109375,0.5625,-0.02244452734375,-0.0350537265625,1.0,0.0,1.0,1.0,17135.0,1.0,84.0
4735,18.94,0.114958953125,0.5625,-0.022443722656249998,-0.0350541953125,1.0,0.0,1.0,1.0,17136.0,1.0,84.0
4736,18.944,0.11494668749999999,0.5625,-0.02244211328125,-0.0350507109375,1.0,0.0,1.0,1.0,17137.0,1.0,84.0
4737,18.948,0.1149463515625,0.5625,-0.022439699218749998,-0.035047824218749996,1.0,0.0,1.0,1.0,17138.0,1.0,84.0
4738,18.952,0.11495681249999999,0.5625,-0.022444728515624998,-0.03505285546875,1.0,0.0,1.0,1.0,17139.0,1.0,84.0
4739,18.956,0.1149594921875,0.5625,-0.02244626953125,-0.035052050781249997,1.0,0.0,1.0,1.0,17140.0,1.0,84.0
4740,18.96,0.11495204687499999,0.5625,-0.022445734374999998,-0.035050976562499996,1.0,0.0,1.0,1.0,17141.0,1.0,84.0
4741,18.964,0.1149440703125,0.5625,-0.0224449296875,-0.0350530546875,1.0,0.0,1.0,1.0,17142.0,1.0,84.0
4742,18.968,0.11493582031249999,0.5625,-0.022444125,-0.0350548671875,1.0,0.0,1.0,1.0,17143.0,1.0,84.0
4743,18.972,0.1149393046875,0.5625,-0.022444861328125,-0.0350585546875,1.0,0.0,1.0,1.0,17144.0,1.0,84.0
4744,18.976,0.114947890625,0.5625,-0.022445332031249998,-0.03505828515625,1.0,0.0,1.0,1.0,17145.0,1.0,84.0
4745,18.98,0.11494232812499999,0.5625,-0.02244580078125,-0.0350537265625,1.0,0.0,1.0,1.0,17146.0,1.0,84.0
4746,18.984,0.1149362265625,0.5625,-0.022447343749999998,-0.0350505078125,1.0,0.0,1.0,1.0,17147.0,1.0,84.0
4747,18.988,0.11493649218749999,0.5625,-0.022448884765625,-0.035048093749999995,1.0,0.0,1.0,1.0,17148.0,1.0,84.0
4748,18.992,0.1149397109375,0.5625,-0.022454718749999998,-0.035050171875,1.0,0.0,1.0,1.0,17149.0,1.0,84.0
4749,18.996,0.1149448046875,0.5625,-0.022456796875,-0.035054128906249996,1.0,0.0,1.0,1.0,17150.0,1.0,84.0
4750,19.0,0.114946953125,0.5625,-0.022454115234375,-0.035055671875,1.0,0.0,1.0,1.0,17151.0,1.0,84.0
4751,19.004,0.11493709375,0.5625,-0.02245143359375,-0.035056410156249995,1.0,0.0,1.0,1.0,17152.0,1.0,84.0
4752,19.008,0.1149360859375,0.5625,-0.022452439453125,-0.0350553359375,1.0,0.0,1.0,1.0,17153.0,1.0,84.0
4753,19.012,0.11495217968749999,0.5625,-0.02245425,-0.035056609375,1.0,0.0,1.0,1.0,17154.0,1.0,84.0
4754,19.016,0.11495728125,0.5625,-0.0224534453125,-0.03506056640625,1.0,0.0,1.0,1.0,17155.0,1.0,84.0
4755,19.02,0.1149468828125,0.5625,-0.022451566406249998,-0.035058152343749996,1.0,0.0,1.0,1.0,17156.0,1.0,84.0
4756,19.024,0.11494266406249999,0.5625,-0.022451298828125,-0.035054128906249996,1.0,0.0,1.0,1.0,17157.0,1.0,84.0
4757,19.028,0.11493978125,0.5625,-0.022455255859375,-0.035054128906249996,1.0,0.0,1.0,1.0,17158.0,1.0,84.0
4758,19.032,0.114946546875,0.5625,-0.022456865234374998,-0.035054734375,1.0,0.0,1.0,1.0,17159.0,1.0,84.0
4759,19.036,0.11495432812499999,0.5625,-0.02245867578125,-0.03505546875,1.0,0.0,1.0,1.0,17160.0,1.0,84.0
4760,19.04,0.11495064062499999,0.5625,-0.022456529296875,-0.035057281249999996,1.0,0.0,1.0,1.0,17161.0,1.0,84.0
4761,19.044,0.114942390625,0.5625,-0.022456529296875,-0.0350540625,1.0,0.0,1.0,1.0,17162.0,1.0,84.0
4762,19.048,0.1149392421875,0.5625,-0.0224559921875,-0.03505379296875,1.0,0.0,1.0,1.0,17163.0,1.0,84.0
4763,19.052,0.1149454140625,0.5625,-0.02245914453125,-0.0350569453125,1.0,0.0,1.0,1.0,17164.0,1.0,84.0
4764,19.056,0.1149518515625,0.5625,-0.02246390625,-0.035056410156249995,1.0,0.0,1.0,1.0,17165.0,1.0,84.0
4765,19.06,0.11494682031249999,0.5625,-0.022462564453125,-0.035059023437499996,1.0,0.0,1.0,1.0,17166.0,1.0,84.0
4766,19.064,0.11493830468749999,0.5625,-0.022459345703124998,-0.03506137109375,1.0,0.0,1.0,1.0,17167.0,1.0,84.0
4767,19.068,0.1149348828125,0.5625,-0.022456931640625,-0.035064253906249995,1.0,0.0,1.0,1.0,17168.0,1.0,84.0
4768,19.072,0.1149429296875,0.5625,-0.022458474609374997,-0.03506794140625,1.0,0.0,1.0,1.0,17169.0,1.0,84.0
4769,19.076,0.1149512421875,0.5625,-0.022462162109375,-0.0350649921875,1.0,0.0,1.0,1.0,17170.0,1.0,84.0
4770,19.08,0.1149512421875,0.5625,-0.022459748046875,-0.035064187499999996,1.0,0.0,1.0,1.0,17171.0,1.0,84.0
4771,19.084,0.11494648437499999,0.5625,-0.022459480468749998,-0.03506519140625,1.0,0.0,1.0,1.0,17172.0,1.0,84.0
4772,19.088,0.11494279687499999,0.5625,-0.022459681640625,-0.03506780859375,1.0,0.0,1.0,1.0,17173.0,1.0,84.0
4773,19.092,0.11495245312499999,0.5625,-0.022462296875,-0.03506908203125,1.0,0.0,1.0,1.0,17174.0,1.0,84.0
4774,19.096,0.11495674218749999,0.5625,-0.02246202734375,-0.03506908203125,1.0,0.0,1.0,1.0,17175.0,1.0,84.0
4775,19.1,0.114953859375,0.5625,-0.022461759765625,-0.035068546874999995,1.0,0.0,1.0,1.0,17176.0,1.0,84.0
4776,19.104,0.11494802343749999,0.5625,-0.022458808593749997,-0.035070625,1.0,0.0,1.0,1.0,17177.0,1.0,84.0
4777,19.108,0.1149421953125,0.5625,-0.022461423828125,-0.035069015625,1.0,0.0,1.0,1.0,17178.0,1.0,84.0
4778,19.112,0.1149502421875,0.5625,-0.02246833203125,-0.03506687109375,1.0,0.0,1.0,1.0,17179.0,1.0,84.0
4779,19.116,0.114959359375,0.5625,-0.022466453124999997,-0.03507243359375,1.0,0.0,1.0,1.0,17180.0,1.0,84.0
4780,19.12,0.114957546875,0.5625,-0.022462966796874997,-0.03506975390625,1.0,0.0,1.0,1.0,17181.0,1.0,84.0
4781,19.124,0.11494903125,0.5625,-0.022460820312499997,-0.0350670703125,1.0,0.0,1.0,1.0,17182.0,1.0,84.0
4782,19.128,0.114948828125,0.5625,-0.02246155859375,-0.0350654609375,1.0,0.0,1.0,1.0,17183.0,1.0,84.0
4783,19.132,0.11496117187499999,0.5625,-0.022464173828125,-0.0350672734375,1.0,0.0,1.0,1.0,17184.0,1.0,84.0
4784,19.136,0.11497511718749999,0.5625,-0.022462832031249998,-0.035070421875,1.0,0.0,1.0,1.0,17185.0,1.0,84.0
4785,19.14,0.1149801484375,0.5625,-0.022458339843749998,-0.03507250390625,1.0,0.0,1.0,1.0,17186.0,1.0,84.0
4786,19.144,0.1149684140625,0.5625,-0.022460955078124997,-0.035072234375,1.0,0.0,1.0,1.0,17187.0,1.0,84.0
4787,19.148,0.11496257812499999,0.5625,-0.022460150390625,-0.03507196484375,1.0,0.0,1.0,1.0,17188.0,1.0,84.0
4788,19.152,0.11496660156249999,0.5625,-0.022457736328125,-0.03507377734375,1.0,0.0,1.0,1.0,17189.0,1.0,84.0
4789,19.156,0.11497196093749999,0.5625,-0.022459279296875,-0.0350735078125,1.0,0.0,1.0,1.0,17190.0,1.0,84.0
4790,19.16,0.11496639843749999,0.5625,-0.022458474609374997,-0.03507297265625,1.0,0.0,1.0,1.0,17191.0,1.0,84.0
4791,19.164,0.1149530546875,0.5625,-0.022455791015625,-0.035073710937499995,1.0,0.0,1.0,1.0,17192.0,1.0,84.0
4792,19.168,0.11495204687499999,0.5625,-0.022454451171875,-0.035079273437499996,1.0,0.0,1.0,1.0,17193.0,1.0,84.0
4793,19.172,0.11496009374999999,0.5625,-0.022460015625,-0.035082695312499995,1.0,0.0,1.0,1.0,17194.0,1.0,84.0
4794,19.176,0.1149608984375,0.5625,-0.022462630859375,-0.03508369921875,1.0,0.0,1.0,1.0,17195.0,1.0,84.0
4795,19.18,0.1149556015625,0.5625,-0.022462363281249998,-0.03508343359375,1.0,0.0,1.0,1.0,17196.0,1.0,84.0
4796,19.184,0.1149486953125,0.5625,-0.022461021484375,-0.035077261718749995,1.0,0.0,1.0,1.0,17197.0,1.0,84.0
4797,19.188,0.11494474218749999,0.5625,-0.022461759765625,-0.03507377734375,1.0,0.0,1.0,1.0,17198.0,1.0,84.0
4798,19.192,0.1149533203125,0.5625,-0.022465716796875,-0.0350769296875,1.0,0.0,1.0,1.0,17199.0,1.0,84.0
4799,19.196,0.11495546875,0.5625,-0.022467794921875,-0.0350773984375,1.0,0.0,1.0,1.0,17200.0,1.0,84.0
4800,19.2,0.11494802343749999,0.5625,-0.02246591796875,-0.03507712890625,1.0,0.0,1.0,1.0,17201.0,1.0,84.0
4801,19.204,0.11493843749999999,0.5625,-0.022463234375,-0.03507759765625,1.0,0.0,1.0,1.0,17202.0,1.0,84.0
4802,19.208,0.1149355546875,0.5625,-0.02246269921875,-0.035078335937499996,1.0,0.0,1.0,1.0,17203.0,1.0,84.0
4803,19.212,0.1149454765625,0.5625,-0.022463705078125,-0.03507806640625,1.0,0.0,1.0,1.0,17204.0,1.0,84.0
4804,19.216,0.1149489609375,0.5625,-0.0224663203125,-0.03507987890625,1.0,0.0,1.0,1.0,17205.0,1.0,84.0
4805,19.22,0.11494017968749999,0.5625,-0.022466521484374998,-0.035079609375,1.0,0.0,1.0,1.0,17206.0,1.0,84.0
4806,19.224,0.114927640625,0.5625,-0.022466251953125,-0.0350824921875,1.0,0.0,1.0,1.0,17207.0,1.0,84.0
4807,19.228,0.1149212734375,0.5625,-0.022469136718749998,-0.035085109375,1.0,0.0,1.0,1.0,17208.0,1.0,84.0
4808,19.232,0.1149261015625,0.5625,-0.022473896484375,-0.035085109375,1.0,0.0,1.0,1.0,17209.0,1.0,84.0
4809,19.236,0.114935484375,0.5625,-0.022475169921875,-0.03508611328125,1.0,0.0,1.0,1.0,17210.0,1.0,84.0
4810,19.24,0.11494165625,0.5625,-0.02247168359375,-0.0350900703125,1.0,0.0,1.0,1.0,17211.0,1.0,84.0
4811,19.244,0.11494353125,0.5625,-0.0224732265625,-0.03508551171875,1.0,0.0,1.0,1.0,17212.0,1.0,84.0
4812,19.248,0.1149393046875,0.5625,-0.022476646484374998,-0.0350755859375,1.0,0.0,1.0,1.0,17213.0,1.0,84.0
4813,19.252,0.1149348125,0.5625,-0.022477919921875,-0.03507873828125,1.0,0.0,1.0,1.0,17214.0,1.0,84.0
4814,19.256,0.11493434375,0.5625,-0.02248133984375,-0.035075249999999995,1.0,0.0,1.0,1.0,17215.0,1.0,84.0
4815,19.26,0.11493334375,0.5625,-0.022487173828125,-0.03507391015625,1.0,0.0,1.0,1.0,17216.0,1.0,84.0
4816,19.264,0.1149348828125,0.5625,-0.022488380859375,-0.035071765625,1.0,0.0,1.0,1.0,17217.0,1.0,84.0
4817,19.268,0.11492985156249999,0.5625,-0.02249099609375,-0.0350677421875,1.0,0.0,1.0,1.0,17218.0,1.0,84.0
4818,19.272,0.11493334375,0.5625,-0.02249548828125,-0.0350669375,1.0,0.0,1.0,1.0,17219.0,1.0,84.0
4819,19.276,0.11493387499999999,0.5625,-0.022496494140625,-0.0350682109375,1.0,0.0,1.0,1.0,17220.0,1.0,84.0
4820,19.28,0.1149191953125,0.5625,-0.022496494140625,-0.0350686796875,1.0,0.0,1.0,1.0,17221.0,1.0,84.0
4821,19.284,0.11490799218749999,0.5625,-0.0224946171875,-0.03507102734375,1.0,0.0,1.0,1.0,17222.0,1.0,84.0
4822,19.288,0.114906984375,0.5625,-0.022496962890625,-0.035071226562499995,1.0,0.0,1.0,1.0,17223.0,1.0,84.0
4823,19.292,0.11491744531249999,0.5625,-0.022500919921874998,-0.035075453124999996,1.0,0.0,1.0,1.0,17224.0,1.0,84.0
4824,19.296,0.1149222734375,0.5625,-0.022500919921874998,-0.03507887109375,1.0,0.0,1.0,1.0,17225.0,1.0,84.0
4825,19.3,0.11491403124999999,0.5625,-0.02249796875,-0.035077261718749995,1.0,0.0,1.0,1.0,17226.0,1.0,84.0
4826,19.304,0.1149068515625,0.5625,-0.02249662890625,-0.035074582031249996,1.0,0.0,1.0,1.0,17227.0,1.0,84.0
4827,19.308,0.114910875,0.5625,-0.022498169921875,-0.03507243359375,1.0,0.0,1.0,1.0,17228.0,1.0,84.0
4828,19.312,0.114921609375,0.5625,-0.02249998046875,-0.03507505078125,1.0,0.0,1.0,1.0,17229.0,1.0,84.0
4829,19.316,0.114929921875,0.5625,-0.022500451171874998,-0.035076859375,1.0,0.0,1.0,1.0,17230.0,1.0,84.0
